id,name,phenomenonTime,resultTime,result,resultQuality,validTime,parameters,datastream_id,feature_of_interest_id
186,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,150,22
187,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,92,104
188,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,142,166
189,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,19,170
190,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,87,103
191,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,33,146
192,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,80,106
193,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,108,181
194,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,154,48
195,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,79,103
196,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,46,22
197,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,40,117
198,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,188,195
199,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,71,179
200,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,25,,,,163,161
